country_region,sub_region_1,sub_region_2,date,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline,sd_score,standarized_sd_score
Canada,Ontario,Niagara Falls,2020-12-18,-15.0,16.0,-37.0,-40.0,-27.0,11.0,114.0,50.8500772797527
Canada,Ontario,Niagara Falls,2020-12-19,-13.0,24.0,-20.0,-11.0,-12.0,7.0,39.0,39.258114374034
Canada,Ontario,Niagara Falls,2020-12-20,-10.0,15.0,-14.0,-9.0,-13.0,6.0,37.0,38.94899536321484
Canada,Ontario,Niagara Falls,2020-12-21,-5.0,29.0,-22.0,-39.0,-41.0,12.0,90.0,47.14064914992272
Canada,Ontario,Niagara Falls,2020-12-22,0.0,45.0,-12.0,-38.0,-41.0,11.0,57.0,42.040185471406495
Canada,Ontario,Niagara Falls,2020-12-23,6.0,62.0,0.0,-36.0,-41.0,11.0,20.0,36.321483771251934
Canada,Ontario,Niagara Falls,2020-12-24,-18.0,42.0,-26.0,-54.0,-59.0,17.0,132.0,53.63214837712519
Canada,Ontario,Niagara Falls,2020-12-25,-85.0,-77.0,-26.0,-87.0,-84.0,25.0,384.0,92.58114374034004
Canada,Ontario,Niagara Falls,2020-12-26,-65.0,-43.0,-46.0,-80.0,-50.0,15.0,299.0,79.44358578052551
Canada,Ontario,Niagara Falls,2020-12-27,-47.0,-20.0,11.0,-71.0,-36.0,11.0,174.0,60.123647604327665
Canada,Ontario,Niagara Falls,2020-12-28,-42.0,-10.0,-33.0,-77.0,-69.0,23.0,254.0,72.48840803709427
Canada,Ontario,Niagara Falls,2020-12-29,-35.0,5.0,-7.0,-74.0,-58.0,19.0,188.0,62.287480680061826
Canada,Ontario,Niagara Falls,2020-12-30,-35.0,14.0,-43.0,-74.0,-58.0,20.0,216.0,66.61514683153014
Canada,Ontario,Niagara Falls,2020-12-31,-27.0,30.0,19.0,-74.0,-61.0,20.0,133.0,53.78670788253478
Canada,Ontario,Toronto,2020-02-15,0.0,2.0,15.0,1.0,0.0,-1.0,-19.0,30.29366306027821
Canada,Ontario,Toronto,2020-02-16,11.0,10.0,35.0,8.0,-4.0,-3.0,-63.0,23.493044822256568
Canada,Ontario,Toronto,2020-02-17,-26.0,-45.0,49.0,-50.0,-76.0,17.0,165.0,58.73261205564142
Canada,Ontario,Toronto,2020-02-18,-3.0,11.0,-2.0,1.0,-1.0,0.0,-6.0,32.30293663060278
Canada,Ontario,Toronto,2020-02-19,-1.0,3.0,-3.0,-2.0,0.0,1.0,4.0,33.84853168469861
Canada,Ontario,Toronto,2020-02-20,2.0,5.0,2.0,-1.0,2.0,0.0,-10.0,31.68469860896445
Canada,Ontario,Toronto,2020-02-21,1.0,-1.0,20.0,2.0,-6.0,2.0,-14.0,31.066460587326123
Canada,Ontario,Toronto,2020-02-22,8.0,8.0,56.0,13.0,7.0,-1.0,-93.0,18.856259659969087
Canada,Ontario,Toronto,2020-02-23,9.0,7.0,64.0,13.0,3.0,-2.0,-98.0,18.083462132921174
Canada,Ontario,Toronto,2020-02-24,1.0,2.0,22.0,-2.0,1.0,0.0,-24.0,29.520865533230296
Canada,Ontario,Toronto,2020-02-25,1.0,5.0,5.0,2.0,1.0,0.0,-14.0,31.066460587326123
Canada,Ontario,Toronto,2020-02-26,-10.0,-7.0,-13.0,-7.0,-4.0,3.0,44.0,40.030911901081915
Canada,Ontario,Toronto,2020-02-27,-8.0,-6.0,-13.0,-3.0,-3.0,3.0,36.0,38.794435857805254
Canada,Ontario,Toronto,2020-02-28,-5.0,-1.0,-8.0,-1.0,0.0,1.0,16.0,35.7032457496136
Canada,Ontario,Toronto,2020-02-29,3.0,8.0,16.0,3.0,7.0,-1.0,-38.0,27.35703245749614
Canada,Ontario,Toronto,2020-03-01,5.0,12.0,28.0,4.0,4.0,-1.0,-54.0,24.88408037094281
Canada,Ontario,Toronto,2020-03-02,0.0,6.0,2.0,0.0,3.0,0.0,-11.0,31.530139103554866
Canada,Ontario,Toronto,2020-03-03,-2.0,3.0,-4.0,1.0,3.0,0.0,-1.0,33.07573415765069
Canada,Ontario,Toronto,2020-03-04,3.0,5.0,3.0,0.0,2.0,0.0,-13.0,31.221020092735703
Canada,Ontario,Toronto,2020-03-05,4.0,10.0,24.0,2.0,-1.0,1.0,-38.0,27.35703245749614
Canada,Ontario,Toronto,2020-03-06,-4.0,-1.0,-4.0,-3.0,2.0,1.0,11.0,34.93044822256569
Canada,Ontario,Toronto,2020-03-07,7.0,8.0,50.0,8.0,7.0,-1.0,-81.0,20.71097372488408
Canada,Ontario,Toronto,2020-03-08,8.0,9.0,102.0,8.0,3.0,-1.0,-131.0,12.982998454404946
Canada,Ontario,Toronto,2020-03-09,1.0,5.0,48.0,-3.0,1.0,1.0,-51.0,25.347758887171562
Canada,Ontario,Toronto,2020-03-10,-2.0,2.0,0.0,-5.0,0.0,1.0,6.0,34.15765069551777
Canada,Ontario,Toronto,2020-03-11,-2.0,5.0,-2.0,-6.0,-1.0,2.0,8.0,34.46676970633694
Canada,Ontario,Toronto,2020-03-12,-1.0,30.0,4.0,-8.0,-1.0,2.0,-22.0,29.82998454404946
Canada,Ontario,Toronto,2020-03-13,-9.0,40.0,-13.0,-18.0,-9.0,5.0,14.0,35.394126738794434
Canada,Ontario,Toronto,2020-03-14,-17.0,23.0,1.0,-23.0,-3.0,4.0,23.0,36.78516228748068
Canada,Ontario,Toronto,2020-03-15,-20.0,11.0,38.0,-25.0,-10.0,4.0,10.0,34.77588871715611
Canada,Ontario,Toronto,2020-03-16,-23.0,19.0,-4.0,-45.0,-37.0,13.0,103.0,49.1499227202473
Canada,Ontario,Toronto,2020-03-17,-39.0,7.0,-4.0,-54.0,-46.0,17.0,153.0,56.87789799072643
Canada,Ontario,Toronto,2020-03-18,-45.0,-5.0,-12.0,-58.0,-52.0,21.0,193.0,63.06027820710973
Canada,Ontario,Toronto,2020-03-19,-48.0,-4.0,-3.0,-61.0,-54.0,22.0,192.0,62.90571870170015
Canada,Ontario,Toronto,2020-03-20,-53.0,-12.0,-17.0,-62.0,-57.0,24.0,225.0,68.00618238021639
Canada,Ontario,Toronto,2020-03-21,-56.0,-16.0,16.0,-56.0,-39.0,14.0,165.0,58.73261205564142
Canada,Ontario,Toronto,2020-03-22,-60.0,-27.0,-10.0,-60.0,-43.0,12.0,212.0,65.9969088098918
Canada,Ontario,Toronto,2020-03-23,-56.0,-22.0,-52.0,-69.0,-62.0,25.0,286.0,77.43431221020093
Canada,Ontario,Toronto,2020-03-24,-56.0,-18.0,-11.0,-69.0,-63.0,25.0,242.0,70.63369397217929
Canada,Ontario,Toronto,2020-03-25,-62.0,-29.0,-5.0,-72.0,-67.0,28.0,263.0,73.87944358578052
Canada,Ontario,Toronto,2020-03-26,-63.0,-28.0,-20.0,-72.0,-67.0,29.0,279.0,76.35239567233386
Canada,Ontario,Toronto,2020-03-27,-62.0,-27.0,1.0,-70.0,-67.0,29.0,254.0,72.48840803709427
Canada,Ontario,Toronto,2020-03-28,-67.0,-34.0,-43.0,-68.0,-51.0,18.0,281.0,76.66151468315302
Canada,Ontario,Toronto,2020-03-29,-66.0,-38.0,-10.0,-66.0,-51.0,14.0,245.0,71.09737248840804
Canada,Ontario,Toronto,2020-03-30,-64.0,-35.0,-46.0,-74.0,-69.0,28.0,316.0,82.07109737248841
Canada,Ontario,Toronto,2020-03-31,-61.0,-27.0,-41.0,-72.0,-69.0,27.0,297.0,79.13446676970634
Canada,Ontario,Toronto,2020-04-01,-60.0,-28.0,-9.0,-72.0,-69.0,28.0,266.0,74.34312210200927
Canada,Ontario,Toronto,2020-04-02,-61.0,-27.0,-11.0,-73.0,-68.0,29.0,269.0,74.80680061823803
Canada,Ontario,Toronto,2020-04-03,-64.0,-30.0,-40.0,-73.0,-68.0,30.0,305.0,80.370942812983
Canada,Ontario,Toronto,2020-04-04,-65.0,-32.0,-29.0,-67.0,-51.0,18.0,262.0,73.72488408037094
Canada,Ontario,Toronto,2020-04-05,-67.0,-36.0,-11.0,-67.0,-52.0,14.0,247.0,71.4064914992272
Canada,Ontario,Toronto,2020-04-06,-63.0,-31.0,-15.0,-74.0,-69.0,27.0,279.0,76.35239567233386
Canada,Ontario,Toronto,2020-04-07,-64.0,-29.0,-29.0,-74.0,-69.0,28.0,293.0,78.516228748068
Canada,Ontario,Toronto,2020-04-08,-62.0,-25.0,-14.0,-73.0,-70.0,28.0,272.0,75.27047913446677
Canada,Ontario,Toronto,2020-04-09,-56.0,-10.0,-39.0,-72.0,-70.0,28.0,275.0,75.73415765069552
Canada,Ontario,Toronto,2020-04-10,-84.0,-71.0,-38.0,-84.0,-88.0,39.0,404.0,95.6723338485317
Canada,Ontario,Toronto,2020-04-11,-64.0,-23.0,-27.0,-65.0,-53.0,18.0,250.0,71.87017001545595
Canada,Ontario,Toronto,2020-04-12,-82.0,-69.0,-21.0,-72.0,-58.0,16.0,318.0,82.38021638330757
Canada,Ontario,Toronto,2020-04-13,-67.0,-34.0,-55.0,-78.0,-73.0,30.0,337.0,85.31684698608964
Canada,Ontario,Toronto,2020-04-14,-62.0,-25.0,-39.0,-74.0,-69.0,28.0,297.0,79.13446676970634
Canada,Ontario,Toronto,2020-04-15,-63.0,-30.0,-44.0,-75.0,-70.0,29.0,311.0,81.2982998454405
Canada,Ontario,Toronto,2020-04-16,-64.0,-28.0,-42.0,-75.0,-69.0,30.0,308.0,80.83462132921174
Canada,Ontario,Toronto,2020-04-17,-65.0,-30.0,-42.0,-73.0,-69.0,31.0,310.0,81.14374034003092
Canada,Ontario,Toronto,2020-04-18,-65.0,-29.0,-13.0,-64.0,-48.0,17.0,236.0,69.7063369397218
Canada,Ontario,Toronto,2020-04-19,-69.0,-41.0,-38.0,-68.0,-49.0,15.0,280.0,76.50695517774344
Canada,Ontario,Toronto,2020-04-20,-62.0,-30.0,-16.0,-73.0,-68.0,27.0,276.0,75.8887171561051
Canada,Ontario,Toronto,2020-04-21,-65.0,-33.0,-51.0,-75.0,-69.0,28.0,321.0,82.84389489953632
Canada,Ontario,Toronto,2020-04-22,-62.0,-28.0,-30.0,-74.0,-68.0,29.0,291.0,78.20710973724884
Canada,Ontario,Toronto,2020-04-23,-63.0,-26.0,-36.0,-74.0,-68.0,29.0,296.0,78.97990726429676
Canada,Ontario,Toronto,2020-04-24,-64.0,-29.0,-29.0,-72.0,-67.0,30.0,291.0,78.20710973724884
Canada,Ontario,Toronto,2020-04-25,-63.0,-27.0,24.0,-61.0,-47.0,16.0,190.0,62.59659969088099
Canada,Ontario,Toronto,2020-04-26,-68.0,-40.0,-50.0,-69.0,-49.0,15.0,291.0,78.20710973724884
Canada,Ontario,Toronto,2020-04-27,-61.0,-26.0,12.0,-71.0,-67.0,26.0,239.0,70.17001545595053
Canada,Ontario,Toronto,2020-04-28,-61.0,-27.0,-17.0,-72.0,-68.0,27.0,272.0,75.27047913446677
Canada,Ontario,Toronto,2020-04-29,-62.0,-30.0,-40.0,-73.0,-68.0,29.0,302.0,79.90726429675425
Canada,Ontario,Toronto,2020-04-30,-61.0,-24.0,-28.0,-72.0,-68.0,29.0,282.0,76.8160741885626
Canada,Ontario,Toronto,2020-05-01,-60.0,-21.0,3.0,-68.0,-66.0,28.0,240.0,70.32457496136011
Canada,Ontario,Toronto,2020-05-02,-63.0,-27.0,-13.0,-60.0,-45.0,16.0,224.0,67.85162287480681
Canada,Ontario,Toronto,2020-05-03,-58.0,-25.0,76.0,-53.0,-40.0,11.0,111.0,50.38639876352396
Canada,Ontario,Toronto,2020-05-04,-60.0,-25.0,-12.0,-71.0,-66.0,26.0,260.0,73.41576506955178
Canada,Ontario,Toronto,2020-05-05,-58.0,-21.0,-4.0,-69.0,-66.0,26.0,244.0,70.94281298299846
Canada,Ontario,Toronto,2020-05-06,-58.0,-22.0,7.0,-69.0,-66.0,27.0,235.0,69.55177743431221
Canada,Ontario,Toronto,2020-05-07,-59.0,-21.0,-16.0,-70.0,-66.0,28.0,260.0,73.41576506955178
Canada,Ontario,Toronto,2020-05-08,-60.0,-22.0,-33.0,-69.0,-65.0,29.0,278.0,76.19783616692428
Canada,Ontario,Toronto,2020-05-09,-60.0,-23.0,-41.0,-63.0,-42.0,17.0,246.0,71.25193199381762
Canada,Ontario,Toronto,2020-05-10,-57.0,-24.0,-22.0,-59.0,-38.0,12.0,212.0,65.9969088098918
Canada,Ontario,Toronto,2020-05-11,-60.0,-29.0,-30.0,-71.0,-65.0,27.0,282.0,76.8160741885626
Canada,Ontario,Toronto,2020-05-12,-57.0,-22.0,-14.0,-69.0,-64.0,26.0,252.0,72.17928902627511
Canada,Ontario,Toronto,2020-05-13,-54.0,-19.0,25.0,-67.0,-64.0,26.0,205.0,64.91499227202473
Canada,Ontario,Toronto,2020-05-14,-57.0,-23.0,-33.0,-70.0,-64.0,28.0,275.0,75.73415765069552
Canada,Ontario,Toronto,2020-05-15,-56.0,-20.0,-21.0,-68.0,-64.0,28.0,257.0,72.95208655332303
Canada,Ontario,Toronto,2020-05-16,-53.0,-16.0,91.0,-49.0,-38.0,12.0,77.0,45.13137557959814
Canada,Ontario,Toronto,2020-05-17,-54.0,-20.0,14.0,-57.0,-38.0,11.0,166.0,58.887171561051
Canada,Ontario,Toronto,2020-05-18,-76.0,-62.0,-44.0,-82.0,-85.0,33.0,382.0,92.27202472952087
Canada,Ontario,Toronto,2020-05-19,-50.0,-11.0,5.0,-66.0,-63.0,24.0,209.0,65.53323029366305
Canada,Ontario,Toronto,2020-05-20,-47.0,-10.0,63.0,-63.0,-62.0,24.0,143.0,55.332302936630605
Canada,Ontario,Toronto,2020-05-21,-48.0,-9.0,68.0,-64.0,-62.0,24.0,139.0,54.71406491499228
Canada,Ontario,Toronto,2020-05-22,-50.0,-14.0,64.0,-61.0,-60.0,24.0,145.0,55.641421947449764
Canada,Ontario,Toronto,2020-05-23,-48.0,-14.0,127.0,-45.0,-31.0,11.0,22.0,36.6306027820711
Canada,Ontario,Toronto,2020-05-24,-49.0,-21.0,102.0,-48.0,-31.0,9.0,56.0,41.88562596599691
Canada,Ontario,Toronto,2020-05-25,-47.0,-16.0,69.0,-63.0,-62.0,22.0,141.0,55.02318392581144
Canada,Ontario,Toronto,2020-05-26,-46.0,-14.0,68.0,-63.0,-60.0,22.0,137.0,54.404945904173104
Canada,Ontario,Toronto,2020-05-27,-46.0,-14.0,60.0,-63.0,-60.0,23.0,146.0,55.79598145285936
Canada,Ontario,Toronto,2020-05-28,-50.0,-18.0,-12.0,-66.0,-60.0,25.0,231.0,68.93353941267388
Canada,Ontario,Toronto,2020-05-29,-50.0,-17.0,-6.0,-63.0,-59.0,25.0,220.0,67.23338485316846
Canada,Ontario,Toronto,2020-05-30,-47.0,-13.0,68.0,-44.0,-24.0,11.0,71.0,44.20401854714065
Canada,Ontario,Toronto,2020-05-31,-46.0,-17.0,79.0,-46.0,-22.0,8.0,60.0,42.503863987635235
Canada,Ontario,Toronto,2020-06-01,-44.0,-12.0,78.0,-61.0,-58.0,21.0,118.0,51.46831530139103
Canada,Ontario,Toronto,2020-06-02,-46.0,-15.0,48.0,-62.0,-59.0,22.0,156.0,57.341576506955185
Canada,Ontario,Toronto,2020-06-03,-46.0,-15.0,51.0,-62.0,-59.0,23.0,154.0,57.03245749613601
Canada,Ontario,Toronto,2020-06-04,-45.0,-9.0,85.0,-61.0,-58.0,22.0,110.0,50.23183925811438
Canada,Ontario,Toronto,2020-06-05,-47.0,-14.0,46.0,-60.0,-57.0,23.0,155.0,57.18701700154559
Canada,Ontario,Toronto,2020-06-06,-44.0,-12.0,129.0,-44.0,-22.0,9.0,2.0,33.53941267387944
Canada,Ontario,Toronto,2020-06-07,-43.0,-16.0,135.0,-45.0,-22.0,7.0,-2.0,32.92117465224111
Canada,Ontario,Toronto,2020-06-08,-42.0,-12.0,89.0,-60.0,-57.0,20.0,102.0,48.99536321483771
Canada,Ontario,Toronto,2020-06-09,-43.0,-12.0,95.0,-61.0,-57.0,20.0,98.0,48.37712519319938
Canada,Ontario,Toronto,2020-06-10,-43.0,-14.0,49.0,-62.0,-57.0,22.0,149.0,56.25965996908809
Canada,Ontario,Toronto,2020-06-11,-42.0,-8.0,85.0,-60.0,-56.0,22.0,103.0,49.1499227202473
Canada,Ontario,Toronto,2020-06-12,-43.0,-11.0,75.0,-58.0,-55.0,21.0,113.0,50.695517774343124
Canada,Ontario,Toronto,2020-06-13,-42.0,-11.0,131.0,-42.0,-17.0,8.0,-11.0,31.530139103554866
Canada,Ontario,Toronto,2020-06-14,-41.0,-15.0,134.0,-43.0,-17.0,6.0,-12.0,31.375579598145286
Canada,Ontario,Toronto,2020-06-15,-41.0,-12.0,91.0,-59.0,-56.0,20.0,97.0,48.222565687789796
Canada,Ontario,Toronto,2020-06-16,-40.0,-10.0,104.0,-59.0,-55.0,20.0,80.0,45.595054095826896
Canada,Ontario,Toronto,2020-06-17,-41.0,-11.0,97.0,-59.0,-56.0,21.0,91.0,47.2952086553323
Canada,Ontario,Toronto,2020-06-18,-40.0,-6.0,105.0,-59.0,-55.0,20.0,75.0,44.822256568778975
Canada,Ontario,Toronto,2020-06-19,-43.0,-9.0,96.0,-56.0,-54.0,19.0,85.0,46.36785162287481
Canada,Ontario,Toronto,2020-06-20,-42.0,-10.0,138.0,-40.0,-15.0,6.0,-25.0,29.36630602782071
Canada,Ontario,Toronto,2020-06-21,-42.0,-17.0,113.0,-43.0,-12.0,4.0,5.0,34.003091190108194
Canada,Ontario,Toronto,2020-06-22,-43.0,-16.0,64.0,-61.0,-57.0,20.0,133.0,53.78670788253478
Canada,Ontario,Toronto,2020-06-23,-44.0,-15.0,28.0,-61.0,-57.0,21.0,170.0,59.50540958268934
Canada,Ontario,Toronto,2020-06-24,-37.0,-9.0,71.0,-57.0,-55.0,20.0,107.0,49.76816074188562
Canada,Ontario,Toronto,2020-06-25,-36.0,-5.0,96.0,-56.0,-54.0,19.0,74.0,44.6676970633694
Canada,Ontario,Toronto,2020-06-26,-38.0,-9.0,105.0,-53.0,-53.0,18.0,66.0,43.431221020092735
Canada,Ontario,Toronto,2020-06-27,-38.0,-11.0,113.0,-38.0,-15.0,7.0,-4.0,32.61205564142195
Canada,Ontario,Toronto,2020-06-28,-36.0,-14.0,154.0,-35.0,-10.0,3.0,-56.0,24.57496136012365
Canada,Ontario,Toronto,2020-06-29,-33.0,-7.0,101.0,-57.0,-55.0,17.0,68.0,43.7403400309119
Canada,Ontario,Toronto,2020-06-30,-24.0,14.0,109.0,-54.0,-54.0,15.0,24.0,36.93972179289026
Canada,Ontario,Toronto,2020-07-01,-56.0,-46.0,220.0,-66.0,-76.0,21.0,45.0,40.1854714064915
Canada,Ontario,Toronto,2020-07-02,-31.0,3.0,82.0,-57.0,-56.0,18.0,77.0,45.13137557959814
Canada,Ontario,Toronto,2020-07-03,-35.0,-4.0,92.0,-55.0,-57.0,18.0,77.0,45.13137557959814
Canada,Ontario,Toronto,2020-07-04,-36.0,-10.0,141.0,-39.0,-15.0,5.0,-36.0,27.666151468315302
Canada,Ontario,Toronto,2020-07-05,-35.0,-14.0,129.0,-40.0,-13.0,3.0,-24.0,29.520865533230296
Canada,Ontario,Toronto,2020-07-06,-33.0,-6.0,100.0,-57.0,-55.0,17.0,68.0,43.7403400309119
Canada,Ontario,Toronto,2020-07-07,-34.0,-6.0,95.0,-56.0,-55.0,17.0,73.0,44.513137557959816
Canada,Ontario,Toronto,2020-07-08,-34.0,-9.0,68.0,-57.0,-55.0,18.0,105.0,49.45904173106646
Canada,Ontario,Toronto,2020-07-09,-33.0,-2.0,87.0,-56.0,-54.0,18.0,76.0,44.97681607418856
Canada,Ontario,Toronto,2020-07-10,-36.0,-7.0,79.0,-55.0,-53.0,18.0,90.0,47.14064914992272
Canada,Ontario,Toronto,2020-07-11,-38.0,-11.0,30.0,-44.0,-15.0,8.0,86.0,46.52241112828439
Canada,Ontario,Toronto,2020-07-12,-32.0,-10.0,131.0,-37.0,-11.0,3.0,-38.0,27.35703245749614
Canada,Ontario,Toronto,2020-07-13,-34.0,-8.0,86.0,-57.0,-54.0,17.0,84.0,46.21329211746523
Canada,Ontario,Toronto,2020-07-14,-33.0,-6.0,109.0,-56.0,-54.0,17.0,57.0,42.040185471406495
Canada,Ontario,Toronto,2020-07-15,-32.0,-8.0,101.0,-56.0,-53.0,17.0,65.0,43.27666151468315
Canada,Ontario,Toronto,2020-07-16,-36.0,-6.0,22.0,-59.0,-53.0,19.0,151.0,56.568778979907265
Canada,Ontario,Toronto,2020-07-17,-34.0,-5.0,109.0,-52.0,-52.0,16.0,50.0,40.95826893353941
Canada,Ontario,Toronto,2020-07-18,-34.0,-9.0,147.0,-35.0,-11.0,4.0,-54.0,24.88408037094281
Canada,Ontario,Toronto,2020-07-19,-38.0,-16.0,66.0,-45.0,-15.0,4.0,52.0,41.26738794435858
Canada,Ontario,Toronto,2020-07-20,-31.0,-6.0,109.0,-56.0,-53.0,16.0,53.0,41.42194744976816
Canada,Ontario,Toronto,2020-07-21,-32.0,-5.0,110.0,-56.0,-52.0,16.0,51.0,41.112828438948995
Canada,Ontario,Toronto,2020-07-22,-36.0,-12.0,24.0,-59.0,-54.0,19.0,156.0,57.341576506955185
Canada,Ontario,Toronto,2020-07-23,-31.0,-2.0,105.0,-55.0,-52.0,17.0,52.0,41.26738794435858
Canada,Ontario,Toronto,2020-07-24,-34.0,-7.0,106.0,-53.0,-51.0,16.0,55.0,41.73106646058732
Canada,Ontario,Toronto,2020-07-25,-33.0,-9.0,156.0,-35.0,-12.0,3.0,-64.0,23.338485316846985
Canada,Ontario,Toronto,2020-07-26,-33.0,-13.0,130.0,-37.0,-12.0,2.0,-33.0,28.129829984544045
Canada,Ontario,Toronto,2020-07-27,-35.0,-10.0,60.0,-58.0,-54.0,17.0,114.0,50.8500772797527
Canada,Ontario,Toronto,2020-07-28,-32.0,-5.0,104.0,-55.0,-53.0,16.0,57.0,42.040185471406495
Canada,Ontario,Toronto,2020-07-29,-30.0,-7.0,85.0,-56.0,-54.0,17.0,79.0,45.440494590417316
Canada,Ontario,Toronto,2020-07-30,-28.0,-1.0,101.0,-54.0,-53.0,16.0,51.0,41.112828438948995
Canada,Ontario,Toronto,2020-07-31,-29.0,-4.0,105.0,-51.0,-52.0,14.0,45.0,40.1854714064915
Canada,Ontario,Toronto,2020-08-01,-32.0,-12.0,135.0,-34.0,-14.0,2.0,-41.0,26.89335394126739
Canada,Ontario,Toronto,2020-08-02,-33.0,-16.0,23.0,-45.0,-18.0,4.0,93.0,47.60432766615147
Canada,Ontario,Toronto,2020-08-03,-43.0,-31.0,85.0,-69.0,-77.0,20.0,155.0,57.18701700154559
Canada,Ontario,Toronto,2020-08-04,-32.0,-7.0,13.0,-57.0,-55.0,17.0,155.0,57.18701700154559
Canada,Ontario,Toronto,2020-08-05,-26.0,-5.0,103.0,-53.0,-53.0,16.0,50.0,40.95826893353941
Canada,Ontario,Toronto,2020-08-06,-26.0,-3.0,111.0,-53.0,-52.0,16.0,39.0,39.258114374034
Canada,Ontario,Toronto,2020-08-07,-30.0,-9.0,104.0,-51.0,-51.0,15.0,52.0,41.26738794435858
Canada,Ontario,Toronto,2020-08-08,-28.0,-11.0,162.0,-32.0,-10.0,2.0,-79.0,21.020092735703248
Canada,Ontario,Toronto,2020-08-09,-28.0,-15.0,128.0,-35.0,-11.0,1.0,-38.0,27.35703245749614
Canada,Ontario,Toronto,2020-08-10,-29.0,-11.0,91.0,-56.0,-53.0,15.0,73.0,44.513137557959816
Canada,Ontario,Toronto,2020-08-11,-29.0,-9.0,89.0,-55.0,-53.0,16.0,73.0,44.513137557959816
Canada,Ontario,Toronto,2020-08-12,-27.0,-10.0,102.0,-54.0,-53.0,16.0,58.0,42.194744976816075
Canada,Ontario,Toronto,2020-08-13,-27.0,-7.0,104.0,-53.0,-52.0,16.0,51.0,41.112828438948995
Canada,Ontario,Toronto,2020-08-14,-29.0,-10.0,100.0,-50.0,-51.0,14.0,54.0,41.57650695517774
Canada,Ontario,Toronto,2020-08-15,-27.0,-12.0,155.0,-31.0,-11.0,1.0,-73.0,21.947449768160745
Canada,Ontario,Toronto,2020-08-16,-27.0,-15.0,79.0,-38.0,-13.0,2.0,16.0,35.7032457496136
Canada,Ontario,Toronto,2020-08-17,-31.0,-15.0,49.0,-56.0,-54.0,16.0,123.0,52.24111282843895
Canada,Ontario,Toronto,2020-08-18,-27.0,-9.0,93.0,-53.0,-52.0,15.0,63.0,42.96754250386399
Canada,Ontario,Toronto,2020-08-19,-27.0,-11.0,92.0,-53.0,-52.0,15.0,66.0,43.431221020092735
Canada,Ontario,Toronto,2020-08-20,-25.0,-4.0,106.0,-52.0,-51.0,15.0,41.0,39.56723338485317
Canada,Ontario,Toronto,2020-08-21,-29.0,-8.0,87.0,-50.0,-50.0,14.0,64.0,43.12210200927357
Canada,Ontario,Toronto,2020-08-22,-27.0,-11.0,141.0,-30.0,-9.0,2.0,-62.0,23.64760432766615
Canada,Ontario,Toronto,2020-08-23,-26.0,-14.0,122.0,-33.0,-10.0,0.0,-39.0,27.202472952086552
Canada,Ontario,Toronto,2020-08-24,-28.0,-10.0,86.0,-54.0,-52.0,15.0,73.0,44.513137557959816
Canada,Ontario,Toronto,2020-08-25,-26.0,-7.0,103.0,-52.0,-52.0,14.0,48.0,40.64914992272025
Canada,Ontario,Toronto,2020-08-26,-28.0,-12.0,49.0,-54.0,-51.0,16.0,112.0,50.540958268933544
Canada,Ontario,Toronto,2020-08-27,-26.0,-5.0,80.0,-52.0,-50.0,15.0,68.0,43.7403400309119
Canada,Ontario,Toronto,2020-08-28,-28.0,-8.0,79.0,-49.0,-50.0,14.0,70.0,44.04945904173106
Canada,Ontario,Toronto,2020-08-29,-26.0,-8.0,103.0,-32.0,-10.0,3.0,-24.0,29.520865533230296
Canada,Ontario,Toronto,2020-08-30,-22.0,-11.0,142.0,-28.0,-9.0,0.0,-72.0,22.102009273570324
Canada,Ontario,Toronto,2020-08-31,-24.0,-7.0,92.0,-51.0,-52.0,13.0,55.0,41.73106646058732
Canada,Ontario,Toronto,2020-09-01,-25.0,-6.0,95.0,-50.0,-52.0,14.0,52.0,41.26738794435858
Canada,Ontario,Toronto,2020-09-02,-25.0,-8.0,62.0,-53.0,-52.0,15.0,91.0,47.2952086553323
Canada,Ontario,Toronto,2020-09-03,-23.0,-4.0,92.0,-50.0,-50.0,14.0,49.0,40.80370942812983
Canada,Ontario,Toronto,2020-09-04,-24.0,-5.0,82.0,-48.0,-50.0,13.0,58.0,42.194744976816075
Canada,Ontario,Toronto,2020-09-05,-26.0,-11.0,100.0,-33.0,-12.0,2.0,-16.0,30.757341576506953
Canada,Ontario,Toronto,2020-09-06,-19.0,-9.0,138.0,-28.0,-12.0,-1.0,-71.0,22.256568778979908
Canada,Ontario,Toronto,2020-09-07,-53.0,-48.0,67.0,-71.0,-81.0,21.0,207.0,65.2241112828439
Canada,Ontario,Toronto,2020-09-08,-25.0,1.0,33.0,-53.0,-52.0,14.0,110.0,50.23183925811438
Canada,Ontario,Toronto,2020-09-09,-27.0,-7.0,43.0,-53.0,-51.0,15.0,110.0,50.23183925811438
Canada,Ontario,Toronto,2020-09-10,-25.0,-3.0,60.0,-51.0,-49.0,15.0,83.0,46.05873261205564
Canada,Ontario,Toronto,2020-09-11,-26.0,-7.0,68.0,-48.0,-48.0,14.0,75.0,44.822256568778975
Canada,Ontario,Toronto,2020-09-12,-22.0,-6.0,125.0,-30.0,-6.0,3.0,-58.0,24.26584234930448
Canada,Ontario,Toronto,2020-09-13,-23.0,-10.0,85.0,-34.0,-10.0,3.0,-5.0,32.45749613601237
